#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 9:47 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV_analysis.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to1000default.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-600.0  	51      	-1.179159E+0	1.659890E-4	-2.52E+2   	-600.00   	2208.00	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	52      	-1.286789E+0	1.860654E-4	-2.52E+2   	-600.00   	2210.46	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	53      	-1.136509E+0	2.236433E-4	-2.52E+2   	-600.00   	2211.78	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	54      	-1.103327E+0	8.631531E-5	-2.52E+2   	-600.00   	2213.16	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	55      	-1.147076E+0	1.290827E-4	-2.52E+2   	-600.00   	2214.51	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	56      	-1.380210E+0	2.557271E-4	-2.52E+2   	-600.00   	2215.94	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	57      	-1.131137E+0	2.399528E-4	-2.52E+2   	-600.00   	2217.36	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	58      	-1.010077E+0	1.600198E-4	-2.52E+2   	-600.00   	2218.67	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	59      	-9.865721E-1	2.502017E-4	-2.52E+2   	-600.00   	2220.20	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	60      	-9.772363E-1	7.924578E-5	-2.52E+2   	-600.00   	2221.63	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	61      	-8.981497E-1	8.403912E-5	-2.52E+2   	-600.00   	2223.05	23.5 	22.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	62      	-2.774041E-1	1.342313E-4	-2.52E+2   	-600.00   	2225.56	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	63      	-1.027096E+0	1.320316E-4	-2.52E+2   	-600.00   	2226.91	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	64      	-1.048540E+0	2.194774E-4	-2.52E+2   	-600.00   	2228.26	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	65      	-1.194515E+0	4.194043E-5	-2.52E+2   	-600.00   	2229.60	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	66      	-1.279380E+0	1.295158E-4	-2.52E+2   	-600.00   	2230.97	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	67      	-1.142936E+0	2.044725E-4	-2.52E+2   	-600.00   	2232.29	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	68      	-1.098545E+0	2.415809E-4	-2.52E+2   	-600.00   	2233.67	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	69      	-9.334986E-1	2.957039E-4	-2.52E+2   	-600.00   	2235.04	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	70      	-2.847631E-1	6.634508E-5	-2.52E+2   	-600.00   	2236.38	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	71      	-1.998090E+0	9.066605E-5	-2.50E+2   	-600.00   	2237.74	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	72      	-3.517047E+0	6.902174E-5	-2.50E+2   	-600.00   	2240.17	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	73      	-1.723960E+0	2.205229E-4	-2.50E+2   	-600.00   	2242.42	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	74      	-9.859253E-1	1.869809E-4	-2.50E+2   	-600.00   	2244.24	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	75      	-9.975001E-1	1.571210E-4	-2.50E+2   	-600.00   	2245.59	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	76      	-9.672676E-1	4.203570E-6	-2.50E+2   	-600.00   	2246.90	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	77      	-1.007437E+0	1.946441E-4	-2.50E+2   	-600.00   	2248.44	23.5 	22.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	78      	-1.048279E+0	3.069305E-4	-2.50E+2   	-600.00   	2249.86	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	79      	-1.058619E+0	1.000616E-4	-2.50E+2   	-600.00   	2251.28	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	80      	-1.189703E+0	6.947661E-5	-2.50E+2   	-600.00   	2252.64	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	81      	-1.325739E+0	1.167961E-4	-2.51E+2   	-600.00   	2254.00	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	82      	-1.158524E+0	6.698010E-5	-2.51E+2   	-600.00   	2256.40	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	83      	-1.110175E+0	1.146923E-4	-2.51E+2   	-600.00   	2257.80	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	84      	-1.042911E+0	2.030993E-4	-2.51E+2   	-600.00   	2259.22	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	85      	-1.009899E+0	2.478514E-4	-2.51E+2   	-600.00   	2260.64	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	86      	-2.111127E+0	2.030599E-5	-2.51E+2   	-600.00   	2261.95	23.5 	22.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	87      	-1.489461E+0	1.396078E-4	-2.51E+2   	-600.00   	2264.09	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	88      	-1.015586E+0	1.549075E-4	-2.51E+2   	-600.00   	2265.92	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	89      	-9.779091E-1	1.830583E-5	-2.51E+2   	-600.00   	2267.23	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	90      	-9.923368E-1	9.145332E-5	-2.51E+2   	-600.00   	2268.58	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	91      	-9.701886E-1	1.188960E-4	-2.51E+2   	-600.00   	2269.93	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	92      	-9.956249E-1	2.149554E-4	-2.51E+2   	-600.00   	2272.31	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	93      	-1.039730E+0	4.104063E-5	-2.51E+2   	-600.00   	2273.69	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	94      	-1.117482E+0	5.047772E-5	-2.51E+2   	-600.00   	2275.02	23.5 	22.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	95      	-1.227597E+0	6.295236E-5	-2.51E+2   	-600.00   	2276.39	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	96      	-7.501390E-1	2.164956E-5	-2.51E+2   	-600.00   	2277.74	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	97      	-1.190416E+0	6.240459E-5	-2.51E+2   	-600.00   	2279.09	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	98      	-1.102104E+0	9.267686E-5	-2.51E+2   	-600.00   	2280.58	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	99      	-1.055501E+0	3.592121E-5	-2.51E+2   	-600.00   	2281.90	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	100     	-1.021067E+0	1.182976E-4	-2.51E+2   	-600.00   	2283.22	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	101     	-9.852176E-1	1.211764E-4	-2.49E+2   	-600.00   	2284.54	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	102     	-9.950621E-1	9.449520E-5	-2.49E+2   	-600.00   	2287.08	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	103     	-9.894490E-1	7.138004E-5	-2.49E+2   	-600.00   	2288.50	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	104     	-9.994899E-1	3.005766E-4	-2.49E+2   	-600.00   	2289.92	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	105     	-9.828937E-1	4.225948E-5	-2.49E+2   	-600.00   	2291.34	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	106     	-9.567365E-1	3.410613E-4	-2.49E+2   	-600.00   	2292.77	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	107     	-9.902759E-1	3.812337E-4	-2.49E+2   	-600.00   	2294.19	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	108     	-1.014621E+0	2.703855E-4	-2.49E+2   	-600.00   	2295.61	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	109     	-1.049555E+0	3.856073E-4	-2.49E+2   	-600.00   	2296.95	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	110     	-1.113314E+0	1.365130E-3	-2.49E+2   	-600.00   	2298.45	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	111     	-6.926461E-1	7.354416E-5	-2.49E+2   	-600.00   	2299.88	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	112     	-9.259434E-1	6.767720E-5	-2.49E+2   	-600.00   	2302.52	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	113     	-1.131311E+0	1.521721E-4	-2.49E+2   	-600.00   	2303.83	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	114     	-1.075547E+0	7.141193E-4	-2.49E+2   	-600.00   	2305.16	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	115     	-1.022032E+0	1.637356E-4	-2.49E+2   	-600.00   	2306.58	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	116     	-9.943204E-1	1.165093E-4	-2.49E+2   	-600.00   	2307.88	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	117     	-9.846043E-1	2.103184E-4	-2.49E+2   	-600.00   	2309.42	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	118     	-9.910837E-1	1.400907E-4	-2.49E+2   	-600.00   	2310.84	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	119     	-9.689912E-1	3.982700E-5	-2.49E+2   	-600.00   	2312.17	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	120     	-9.766690E-1	2.596878E-4	-2.49E+2   	-600.00   	2313.60	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	121     	-9.573141E-1	2.299396E-4	-2.48E+2   	-600.00   	2314.98	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	122     	-9.728817E-1	4.215511E-5	-2.48E+2   	-600.00   	2317.47	23.5 	22.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	123     	-9.990079E-1	2.235882E-4	-2.48E+2   	-600.00   	2318.78	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	124     	-1.041766E+0	8.764892E-5	-2.48E+2   	-600.00   	2320.19	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	125     	-1.080931E+0	2.631736E-4	-2.48E+2   	-600.00   	2321.61	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	126     	-8.664785E-1	5.210541E-5	-2.48E+2   	-600.00   	2322.92	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	127     	-8.559980E-1	7.642201E-5	-2.48E+2   	-600.00   	2324.29	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	128     	-1.092036E+0	1.260476E-4	-2.48E+2   	-600.00   	2325.69	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	129     	-1.054730E+0	1.324550E-4	-2.48E+2   	-600.00   	2327.11	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	130     	-1.011330E+0	7.678759E-5	-2.48E+2   	-600.00   	2328.53	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	131     	-1.050709E+0	8.465420E-5	-2.48E+2   	-600.00   	2329.95	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	132     	-9.625851E-1	1.802243E-4	-2.48E+2   	-600.00   	2332.45	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	133     	-9.839590E-1	2.531328E-4	-2.48E+2   	-600.00   	2333.81	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	134     	-9.756743E-1	1.515199E-4	-2.48E+2   	-600.00   	2335.24	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	135     	-9.418141E-1	3.500019E-5	-2.48E+2   	-600.00   	2336.66	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	136     	-1.001490E+0	4.759552E-5	-2.48E+2   	-600.00   	2338.08	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	137     	-1.823591E+0	5.752634E-4	-2.48E+2   	-600.00   	2339.39	23.5 	22.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	138     	-1.034544E+0	9.935962E-5	-2.48E+2   	-600.00   	2340.74	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	139     	-1.057037E+0	2.643527E-4	-2.48E+2   	-600.00   	2342.06	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	140     	-8.121377E-1	1.621219E-4	-2.48E+2   	-600.00   	2343.43	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	141     	-8.593137E-1	8.110166E-5	-2.47E+2   	-600.00   	2344.78	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	142     	-9.635911E-1	9.979604E-5	-2.47E+2   	-600.00   	2347.29	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	143     	-2.857638E-1	1.123887E-4	-2.47E+2   	-600.00   	2348.64	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	144     	-1.047809E+0	1.411701E-4	-2.47E+2   	-600.00   	2350.06	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	145     	-1.427706E+0	1.600510E-4	-2.47E+2   	-600.00   	2351.37	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	146     	-1.567148E+0	2.972967E-4	-2.47E+2   	-600.00   	2352.80	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	147     	-9.684004E-1	1.551619E-4	-2.47E+2   	-600.00   	2354.14	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	148     	-9.553552E-1	1.453298E-4	-2.47E+2   	-600.00   	2355.55	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	149     	-9.508837E-1	4.441565E-5	-2.47E+2   	-600.00   	2356.90	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	150     	-9.811404E-1	4.020701E-5	-2.47E+2   	-600.00   	2358.26	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	151     	-1.523299E+0	1.477171E-4	-2.49E+2   	-600.00   	2359.82	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	152     	-1.050740E+0	2.871678E-4	-2.49E+2   	-600.00   	2362.34	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-600.0  	153     	-9.251825E-1	2.759366E-5	-2.49E+2   	-600.00   	2363.89	23.5 	22.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
