#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		N4792_18_03242022_FullRetest
#Timestamp:		24.3.2022 13:44 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		425.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		
199
#Vltg. sign inversion?:	0
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL  --pn 0  -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV_analysis.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-175 -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL  --pn 0  -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to850cern.txt
#CV correction file:		None
#Comments:		Full IV+ CV retest of sensor to check performance on grading criteria, and if changes have occurred since last full test (Nov 2021)

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-400.0  	87      	-1.783675E+0	2.128998E-4	-3.08E+2   	-400.00   	3021.74	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	88      	-1.526780E+0	1.376989E-4	-3.08E+2   	-400.00   	3023.05	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	89      	-2.052195E+0	1.567461E-4	-3.08E+2   	-400.00   	3024.36	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	90      	-2.035543E+0	2.368945E-4	-3.08E+2   	-400.00   	3025.66	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	91      	-1.682891E+0	8.883130E-5	-3.08E+2   	-400.00   	3026.97	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	92      	-1.266514E+0	2.423579E-4	-3.08E+2   	-400.00   	3029.36	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	93      	-1.116864E+0	1.176265E-4	-3.08E+2   	-400.00   	3030.66	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	94      	-1.052325E+0	1.782704E-4	-3.08E+2   	-400.00   	3031.97	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	95      	-1.129653E+0	6.928925E-5	-3.08E+2   	-400.00   	3033.29	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	96      	-1.171766E+0	1.475342E-4	-3.08E+2   	-400.00   	3034.59	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	97      	-2.159916E+0	7.792518E-5	-3.08E+2   	-400.00   	3035.90	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	98      	-2.058452E+0	1.887406E-4	-3.08E+2   	-400.00   	3038.04	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	99      	-2.024338E+0	1.348777E-4	-3.08E+2   	-400.00   	3039.35	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	100     	-2.052420E+0	2.154468E-4	-3.08E+2   	-400.00   	3040.65	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	101     	-2.086171E+0	1.731021E-4	-3.06E+2   	-400.00   	3041.96	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	102     	-2.061942E+0	5.192623E-5	-3.06E+2   	-400.00   	3044.34	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	103     	-1.716249E+0	1.218948E-4	-3.06E+2   	-400.00   	3045.65	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	104     	-1.686259E+0	1.942224E-4	-3.06E+2   	-400.00   	3047.37	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	105     	-2.148527E+0	2.895122E-4	-3.06E+2   	-400.00   	3048.68	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	106     	-1.629988E+0	2.737158E-4	-3.06E+2   	-400.00   	3050.81	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	107     	-1.265743E+0	5.786190E-5	-3.06E+2   	-400.00   	3052.53	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	108     	-1.101551E+0	1.726190E-4	-3.06E+2   	-400.00   	3053.83	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	109     	-1.049417E+0	9.482088E-5	-3.06E+2   	-400.00   	3055.14	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	110     	-1.082848E+0	1.971455E-4	-3.06E+2   	-400.00   	3056.45	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	111     	-6.117298E-1	4.897183E-5	-3.08E+2   	-400.00   	3057.76	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	112     	-1.185251E+0	1.883543E-4	-3.08E+2   	-400.00   	3060.14	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	113     	1.247725E-3 	5.633598E-5	-3.08E+2   	-400.00   	3061.45	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	114     	-1.748790E+0	4.178915E-5	-3.08E+2   	-400.00   	3062.75	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	115     	-1.767122E+0	1.316447E-4	-3.08E+2   	-400.00   	3064.06	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	116     	-1.914277E+0	2.154584E-4	-3.08E+2   	-400.00   	3065.37	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	117     	-2.108771E+0	8.821714E-4	-3.08E+2   	-400.00   	3066.68	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	118     	-1.886269E+0	3.370836E-4	-3.08E+2   	-400.00   	3068.82	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	119     	-1.780116E+0	5.625392E-4	-3.08E+2   	-400.00   	3070.54	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	120     	-1.595482E+0	2.285461E-5	-3.08E+2   	-400.00   	3071.84	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	121     	-1.424084E+0	9.782297E-5	-3.07E+2   	-400.00   	3073.16	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	122     	-1.254584E+0	7.162635E-5	-3.07E+2   	-400.00   	3075.53	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	123     	-1.102340E+0	9.770022E-5	-3.07E+2   	-400.00   	3076.84	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	124     	-1.093035E+0	6.005275E-5	-3.07E+2   	-400.00   	3078.15	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	125     	-1.151208E+0	2.101674E-4	-3.07E+2   	-400.00   	3079.46	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	126     	-2.197589E+0	2.025588E-2	-3.07E+2   	-400.00   	3080.76	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	127     	-1.874095E+0	1.000595E-3	-3.07E+2   	-400.00   	3082.90	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	128     	-1.301735E+0	2.443467E-4	-3.07E+2   	-400.00   	3084.62	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	129     	-1.378551E+0	2.720717E-4	-3.07E+2   	-400.00   	3085.93	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	130     	-1.373072E+0	9.468016E-5	-3.07E+2   	-400.00   	3087.23	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	131     	-1.531963E+0	3.433371E-4	-3.06E+2   	-400.00   	3088.54	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	132     	-1.626477E+0	4.116928E-4	-3.06E+2   	-400.00   	3090.92	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	133     	-1.587015E+0	1.623710E-4	-3.06E+2   	-400.00   	3092.23	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	134     	-1.455700E+0	2.145437E-4	-3.06E+2   	-400.00   	3093.54	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	135     	-1.757391E+0	2.913346E-3	-3.06E+2   	-400.00   	3094.85	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	136     	-1.255826E+0	1.427317E-4	-3.06E+2   	-400.00   	3096.15	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	137     	-1.176521E+0	2.879450E-4	-3.06E+2   	-400.00   	3097.46	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	138     	-1.120565E+0	3.823210E-4	-3.06E+2   	-400.00   	3098.77	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	139     	-1.109827E+0	2.332731E-4	-3.06E+2   	-400.00   	3100.08	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	140     	-7.761005E-1	2.788088E-4	-3.06E+2   	-400.00   	3101.38	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	141     	-8.748475E-1	1.276140E-4	-3.05E+2   	-400.00   	3102.70	23.1 	52.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	142     	-1.074584E+0	1.486753E-4	-3.05E+2   	-400.00   	3105.08	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	143     	-2.447428E-1	4.086098E-3	-3.05E+2   	-400.00   	3106.39	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	144     	-1.113130E+0	2.615588E-4	-3.05E+2   	-400.00   	3107.70	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	145     	-1.263252E+0	1.355077E-4	-3.05E+2   	-400.00   	3109.01	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	146     	-1.675654E+0	7.576541E-3	-3.05E+2   	-400.00   	3110.31	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	147     	-1.436026E+0	2.675712E-4	-3.05E+2   	-400.00   	3111.62	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	148     	-1.539881E+0	1.180769E-2	-3.05E+2   	-400.00   	3112.93	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	149     	-1.355752E+0	2.450395E-4	-3.05E+2   	-400.00   	3114.24	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	150     	-1.347111E+0	9.038990E-5	-3.05E+2   	-400.00   	3115.55	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	151     	-1.414266E+0	2.440949E-4	-3.06E+2   	-400.00   	3116.86	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	152     	-1.165438E+0	1.192742E-4	-3.06E+2   	-400.00   	3119.25	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	153     	-9.713779E-1	1.908384E-4	-3.06E+2   	-400.00   	3120.56	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	154     	-3.035768E-1	4.567760E-5	-3.06E+2   	-400.00   	3121.87	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	155     	-8.908151E-1	2.379550E-4	-3.06E+2   	-400.00   	3123.18	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	156     	-1.531631E+0	2.025504E-2	-3.06E+2   	-400.00   	3124.48	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	157     	-2.059752E+0	3.458094E-2	-3.06E+2   	-400.00   	3125.79	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	158     	-1.099050E+0	8.511365E-5	-3.06E+2   	-400.00   	3127.92	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	159     	-1.215390E+0	2.639059E-4	-3.06E+2   	-400.00   	3129.65	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	160     	-1.264495E+0	2.617308E-4	-3.06E+2   	-400.00   	3130.95	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	161     	-1.331163E+0	3.001089E-4	-3.05E+2   	-400.00   	3132.26	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	162     	-1.142624E+0	2.585272E-4	-3.05E+2   	-400.00   	3134.64	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	163     	-3.418466E-1	9.453541E-5	-3.05E+2   	-400.00   	3135.96	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	164     	-1.340863E+0	1.315029E-4	-3.05E+2   	-400.00   	3137.26	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	165     	-1.357972E+0	3.700450E-5	-3.05E+2   	-400.00   	3138.57	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	166     	-1.241562E+0	1.067442E-4	-3.05E+2   	-400.00   	3139.88	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	167     	-1.107283E+0	2.429945E-4	-3.05E+2   	-400.00   	3141.19	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	168     	-8.055182E-1	3.446307E-5	-3.05E+2   	-400.00   	3142.50	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	169     	-8.052894E-1	4.606521E-5	-3.05E+2   	-400.00   	3143.81	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	170     	-1.067919E+0	1.734935E-5	-3.05E+2   	-400.00   	3145.11	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	171     	-1.123729E+0	1.234274E-4	-3.04E+2   	-400.00   	3146.43	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	172     	-1.367818E+0	1.871123E-4	-3.04E+2   	-400.00   	3148.81	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	173     	-1.304269E+0	4.722641E-5	-3.04E+2   	-400.00   	3150.12	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	174     	-1.323736E+0	5.107184E-5	-3.04E+2   	-400.00   	3151.43	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	175     	-1.308801E+0	9.508593E-5	-3.04E+2   	-400.00   	3152.73	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	176     	-1.361573E+0	7.133723E-5	-3.04E+2   	-400.00   	3154.04	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	177     	-1.172413E+0	1.826180E-4	-3.04E+2   	-400.00   	3155.35	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	178     	-1.128829E+0	1.806765E-4	-3.04E+2   	-400.00   	3156.65	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	179     	-8.083780E-1	1.649855E-4	-3.04E+2   	-400.00   	3157.96	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	180     	-8.832945E-1	9.732251E-5	-3.04E+2   	-400.00   	3159.27	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	181     	-1.126457E+0	1.940850E-4	-3.06E+2   	-400.00   	3160.57	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	182     	-1.235674E+0	2.006888E-4	-3.06E+2   	-400.00   	3162.95	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	183     	-1.309537E+0	2.281542E-4	-3.06E+2   	-400.00   	3164.26	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	184     	-1.299263E+0	2.747405E-4	-3.06E+2   	-400.00   	3165.57	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	185     	-1.251484E+0	2.865589E-4	-3.06E+2   	-400.00   	3166.88	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-400.0  	186     	-1.246237E+0	1.274716E-4	-3.06E+2   	-400.00   	3168.18	23.1 	52.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
